CryoSleep,VIP,Transported,TotalSpent,Earth,Europa,Mars,55 Cancri e,PSO J318.5-22,TRAPPIST-1e,P,S
0,0,1,182,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,81,0,0,1,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,4232,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,908,1,0,0,0,0,1,0,1
0,0,0,1817,1,0,0,0,0,1,1,0
0,0,0,2309,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,2115,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,1,0,1122,0,0,1,1,0,0,0,1
0,0,0,24,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,4,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,1019,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,285,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,765,0,1,0,1,0,0,0,1
0,0,1,202,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1941,0,1,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,889,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,2890,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,4124,0,1,0,1,0,0,1,0
0,0,0,702,1,0,0,0,0,1,1,0
0,0,0,645,1,0,0,0,0,1,1,0
0,0,1,6,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,778,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,464,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,1,95,1,0,0,0,0,1,1,0
0,0,0,1734,1,0,0,0,1,0,1,0
1,0,1,3,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,1,1,0,0,1,0,0,1,0
0,0,0,121,1,0,0,0,0,1,1,0
0,0,0,2258,0,0,1,0,0,1,0,1
0,0,0,1683,1,0,0,0,0,1,1,0
0,0,0,8195,0,1,0,1,0,0,1,0
0,0,1,334,1,0,0,0,0,1,0,1
0,0,1,550,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,795,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1490,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,123,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,1,1,1334,0,1,0,0,0,1,0,1
0,0,0,5479,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,0,1
0,0,0,874,1,0,0,0,0,1,0,1
0,1,1,1973,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,57,0,0,1,0,0,1,0,1
0,0,1,332,0,0,1,0,0,1,0,1
0,0,1,752,1,0,0,0,1,0,0,1
0,0,0,470,0,1,0,0,0,1,1,0
0,0,0,682,1,0,0,0,1,0,0,1
0,0,0,441,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,58,1,0,0,0,0,1,1,0
0,0,0,1444,1,0,0,0,0,1,0,1
0,0,0,1509,1,0,0,1,0,0,0,1
0,0,1,40,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1,1,0,0,0,0,1,0,1
0,0,0,2704,0,0,1,0,0,1,0,1
0,0,0,1674,0,0,1,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1182,0,0,1,0,0,1,1,0
0,0,0,4116,0,1,0,0,0,1,1,0
0,0,0,956,1,0,0,0,0,1,0,1
0,0,0,263,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,559,1,0,0,0,0,1,0,1
0,0,0,628,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,166,1,0,0,0,1,0,0,1
0,0,0,1763,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,571,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,8399,0,1,0,0,0,1,0,1
0,0,1,307,0,0,1,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,780,0,1,0,1,0,0,0,1
0,0,0,575,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,2188,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1777,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,748,1,0,0,0,0,1,1,0
0,1,1,851,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,448,1,0,0,0,0,1,1,0
0,0,0,1535,1,0,0,0,0,1,1,0
0,0,0,870,0,0,1,0,0,1,0,1
0,0,0,2239,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,348,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,358,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,697,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,730,1,0,0,0,0,1,0,1
0,0,0,188,1,0,0,0,0,1,1,0
0,0,0,59,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,1,0,1717,0,1,0,1,0,0,1,0
0,0,0,639,1,0,0,1,0,0,0,1
0,0,1,2,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,902,1,0,0,0,0,1,1,0
0,0,0,820,1,0,0,0,0,1,0,1
0,0,0,381,0,0,1,0,0,1,1,0
0,0,1,5,1,0,0,0,0,1,0,1
0,0,0,759,1,0,0,0,0,1,0,1
0,0,0,579,1,0,0,0,1,0,0,1
0,0,0,723,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,5292,0,1,0,1,0,0,0,1
0,0,0,1164,0,0,1,0,0,1,1,0
0,0,0,3,1,0,0,0,1,0,1,0
0,0,0,1023,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,776,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,2750,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,677,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
0,0,0,494,1,0,0,1,0,0,1,0
0,0,0,7081,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,102,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,10967,0,1,0,1,0,0,0,1
0,0,0,4925,0,1,0,0,0,1,1,0
0,0,1,34,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,1810,1,0,0,0,0,1,0,1
0,0,0,880,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
0,1,1,0,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,807,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,812,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,253,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,418,0,0,1,0,0,1,1,0
0,0,1,10,1,0,0,0,0,1,0,1
0,0,0,6534,0,1,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,1,0,0,0,1
0,0,1,919,1,0,0,0,0,1,1,0
0,0,1,3090,0,1,0,0,0,1,0,1
0,0,0,5454,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,0,1,0,0,1,0,1,0
0,0,0,131,1,0,0,0,0,1,1,0
0,0,1,464,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,21,0,0,1,0,0,1,1,0
0,0,1,620,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,2046,0,0,1,0,0,1,0,1
0,0,0,5117,0,1,0,0,0,1,1,0
0,0,0,1357,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,0,1763,0,0,1,0,0,1,1,0
0,0,1,187,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,176,1,0,0,0,0,1,1,0
0,0,1,6,0,1,0,1,0,0,1,0
1,0,0,0,1,0,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1417,1,0,0,0,0,1,0,1
0,0,0,791,1,0,0,0,0,1,0,1
0,0,0,781,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,9975,0,1,0,0,0,1,0,1
0,0,0,1104,1,0,0,0,0,1,1,0
0,0,1,923,0,0,1,1,0,0,0,1
1,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,3358,0,0,1,0,0,1,0,1
0,0,0,1218,0,0,1,0,0,1,1,0
0,0,0,547,0,0,1,1,0,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,4185,0,1,0,1,0,0,1,0
0,0,0,936,1,0,0,0,0,1,1,0
0,0,0,3291,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,482,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,1173,0,0,1,0,0,1,1,0
0,0,0,1684,0,1,0,0,0,1,1,0
0,0,1,196,1,0,0,0,0,1,0,1
0,0,1,9,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,2057,1,0,0,1,0,0,0,1
0,0,0,898,1,0,0,0,0,1,1,0
0,0,0,3752,0,1,0,0,0,1,0,1
0,0,0,1234,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,1,0
0,0,0,3213,0,1,0,1,0,0,0,1
0,0,0,3765,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1020,1,0,0,0,0,1,0,1
0,0,0,1853,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,2150,1,0,0,0,0,1,1,0
0,0,1,928,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1365,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,1725,1,0,0,0,1,0,1,0
0,0,0,110,1,0,0,0,0,1,0,1
0,0,1,703,1,0,0,0,0,1,0,1
0,0,0,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,0,1
0,0,0,154,1,0,0,0,0,1,1,0
0,0,1,0,0,0,1,0,0,1,0,1
0,0,0,718,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,286,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1806,1,0,0,0,0,1,0,1
0,0,0,656,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,1,976,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1040,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,0,0,0,1,0,0,0,1,1,0
0,0,0,646,1,0,0,0,0,1,0,1
0,1,1,3500,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,1285,0,0,1,0,0,1,1,0
0,0,0,396,0,0,1,0,0,1,1,0
0,0,0,731,0,0,1,0,0,1,0,1
0,0,1,642,1,0,0,0,1,0,1,0
0,1,0,66,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,1,0
0,0,0,0,1,0,0,1,0,0,0,1
0,0,0,724,1,0,0,0,0,1,0,1
0,0,0,66,1,0,0,0,0,1,0,1
0,0,0,5544,0,1,0,0,0,1,0,1
0,0,0,401,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,266,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,267,0,0,1,0,0,1,0,1
0,0,0,804,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,1,1,0,0,1,0,0,0,1
0,0,1,1,0,1,0,0,0,1,0,1
0,0,0,153,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,545,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,2159,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,273,0,1,0,0,0,1,0,1
1,0,0,1189,1,0,0,0,1,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,4745,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,40,1,0,0,1,0,0,0,1
1,0,0,0,1,0,0,0,1,0,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,701,1,0,0,0,1,0,0,1
1,0,0,0,1,0,0,0,1,0,0,1
0,0,0,3620,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,0,634,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1592,1,0,0,0,0,1,0,1
0,0,0,702,1,0,0,0,0,1,1,0
0,0,0,6109,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,56,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,177,1,0,0,0,0,1,0,1
0,0,0,294,1,0,0,0,0,1,1,0
0,0,0,361,0,1,0,0,0,1,0,1
0,0,1,132,1,0,0,0,0,1,0,1
0,0,0,96,1,0,0,0,0,1,0,1
0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,2019,1,0,0,0,0,1,1,0
0,0,0,668,1,0,0,0,1,0,0,1
0,0,1,0,1,0,0,0,0,1,0,1
0,0,1,0,1,0,0,0,1,0,0,1
0,0,0,2103,0,0,1,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,1992,0,1,0,1,0,0,1,0
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,3090,0,1,0,0,0,1,1,0
0,0,0,0,0,1,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,1,0
0,0,0,315,1,0,0,0,0,1,1,0
0,0,0,1606,0,0,1,0,0,1,0,1
0,0,0,652,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,753,0,1,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,473,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,1,84,1,0,0,0,0,1,0,1
0,0,1,63,0,0,1,1,0,0,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,22,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,543,1,0,0,0,0,1,1,0
0,0,0,2,1,0,0,0,0,1,0,1
0,0,1,921,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,965,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,407,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,394,1,0,0,1,0,0,0,1
0,0,0,1125,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,1,0,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,1,402,1,0,0,0,0,1,1,0
0,0,1,80,0,1,0,1,0,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,0,1,0,0,0,0,1,1,0
0,0,1,59,0,0,1,0,0,1,1,0
0,0,0,891,1,0,0,0,0,1,1,0
0,0,1,1,1,0,0,0,0,1,0,1
1,1,1,0,1,0,0,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,1,0
0,0,0,805,1,0,0,0,0,1,0,1
0,0,0,476,1,0,0,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1153,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,693,1,0,0,0,0,1,0,1
0,0,1,332,0,1,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,24,0,0,1,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,0,1
0,0,1,507,0,1,0,0,0,1,0,1
0,0,0,1434,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,721,1,0,0,0,0,1,1,0
0,0,0,65,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,1,0,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,836,1,0,0,0,0,1,0,1
0,0,0,102,1,0,0,1,0,0,1,0
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
0,0,0,2217,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,0,1,0,0,0,0,1,1,0
0,0,0,2094,0,1,0,0,0,1,0,1
1,1,1,0,0,0,1,1,0,0,0,1
0,0,1,195,1,0,0,0,1,0,1,0
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,0,0,0,1,0,0,1,1,0
0,0,0,7571,0,1,0,0,0,1,0,1
0,0,0,706,1,0,0,0,0,1,0,1
0,0,0,501,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,0,1
0,0,0,2871,0,1,0,0,0,1,0,1
0,0,1,269,0,1,0,0,0,1,1,0
0,0,1,63,1,0,0,0,0,1,0,1
0,0,1,1025,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,1,334,1,0,0,1,0,0,1,0
0,0,0,5468,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1735,0,0,1,0,0,1,0,1
0,0,1,365,1,0,0,0,0,1,0,1
0,0,1,92,1,0,0,0,0,1,1,0
0,0,0,1583,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1318,0,0,1,0,0,1,1,0
0,0,0,981,1,0,0,0,0,1,1,0
0,0,0,1028,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
0,0,0,739,1,0,0,1,0,0,0,1
0,0,0,1040,0,0,1,0,0,1,1,0
0,0,1,1435,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,2330,0,1,0,1,0,0,1,0
0,0,0,151,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,1464,1,0,0,1,0,0,1,0
0,0,0,2851,0,0,1,0,0,1,1,0
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,883,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
0,0,0,4560,1,0,0,1,0,0,0,1
0,0,1,14,1,0,0,0,0,1,1,0
0,0,0,1157,0,1,0,0,0,1,0,1
0,0,0,1493,0,0,1,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,0,1,0,1,0,0,0,1
0,0,0,0,0,1,0,0,0,1,1,0
0,0,0,4423,0,1,0,0,0,1,0,1
0,0,1,25,1,0,0,0,0,1,1,0
0,0,1,235,1,0,0,0,1,0,0,1
0,0,0,824,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
0,0,1,2223,0,1,0,0,0,1,1,0
0,1,0,2945,0,1,0,0,0,1,1,0
0,0,0,643,1,0,0,0,0,1,0,1
0,0,1,407,0,0,1,0,0,1,0,1
0,0,0,628,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,1,0
0,0,0,3303,0,1,0,0,0,1,0,1
0,0,0,8331,0,1,0,0,0,1,0,1
1,0,1,0,0,1,0,1,0,0,1,0
0,0,0,1619,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,1,0,0,1,0
1,0,0,0,0,0,1,0,0,1,0,1
0,0,0,26,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,0,1,1,0
0,1,1,61,0,0,1,0,0,1,1,0
0,0,1,104,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,0,1,0,0,0,0,1,0,1
0,0,1,699,0,0,1,1,0,0,1,0
0,0,0,1205,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,0,0,1,0,1
0,1,0,2632,0,0,1,0,0,1,1,0
0,0,0,735,1,0,0,0,1,0,0,1
0,0,0,1778,1,0,0,0,0,1,0,1
0,0,0,105,0,0,1,0,0,1,0,1
0,0,1,557,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,0,1
0,0,0,673,1,0,0,1,0,0,1,0
1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,0,1814,0,0,1,1,0,0,1,0
0,1,0,1661,0,0,1,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,0,1
0,0,0,1013,0,0,1,0,0,1,1,0
0,0,0,595,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,653,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,1,0,0,0,1
1,0,1,0,0,1,0,1,0,0,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,755,1,0,0,0,0,1,1,0
1,0,1,0,0,1,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,1
0,0,1,778,1,0,0,0,0,1,0,1
0,0,0,1999,0,1,0,1,0,0,0,1
0,0,0,2761,0,1,0,0,0,1,0,1
0,0,1,53,1,0,0,0,0,1,0,1
0,0,0,25,1,0,0,0,1,0,1,0
0,1,1,1954,0,1,0,1,0,0,1,0
0,0,0,190,0,0,1,0,1,0,0,1
1,0,1,0,0,0,1,0,0,1,1,0
0,0,0,1795,0,0,1,0,0,1,0,1
0,0,0,788,1,0,0,0,0,1,0,1
0,0,1,36,1,0,0,1,0,0,0,1
0,0,1,0,0,0,1,0,0,1,1,0
0,0,0,899,1,0,0,0,0,1,1,0
0,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,0,1,0,1,0,0,0,1
0,0,0,230,1,0,0,0,0,1,1,0
0,0,0,231,1,0,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0,1,1,0
1,0,1,0,1,0,0,0,1,0,0,1
1,0,1,0,1,0,0,0,0,1,1,0
1,0,1,0,0,0,1,1,0,0,1,0
0,0,0,692,1,0,0,1,0,0,1,0
1,0,1,0,0,1,0,0,0,1,0,1
0,0,0,171,0,0,1,0,0,1,0,1
0,0,0,1047,0,0,1,0,0,1,0,1
1,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,0,1,0,0,0,1,1,0
0,1,0,3976,0,1,0,1,0,0,0,1
